,Title,Published_date,Views,Comments,Month
1570,Call by Value & Call by Reference in C++ | C++ Tutorials for Beginners #16,2020-02-01,695217,475,Feb
1571,"JavaScript Tutorial: for, while, forEach, Do While Loops | Web Development Tutorials #55",2020-02-01,328138,419,Feb
1572,Functions & Function Prototypes in C++ | C++ Tutorials for Beginners #15,2020-01-31,826912,779,Jan
1573,"JavaScript Tutorial: Interaction - Alert, Prompt, Confirm | Web Development Tutorials #54",2020-01-31,335795,3268,Jan
1574,Functions in JavaScript | Web Development Tutorials #53,2020-01-30,350996,686,Jan
1575,"Structures, Unions & Enums in C++ | C++ Tutorials for Beginners #14",2020-01-30,765777,656,Jan
1576,Arrays & Objects in JavaScript | Web Development Tutorials #52,2020-01-29,351290,323,Jan
1577,"Scope, If-else Conditionals & Switch Case in JavaScript | Web Development Tutorials #51",2020-01-28,377632,479,Jan
1578,String Functions in JavaScript | Web Development Tutorials #50,2020-01-27,412464,335,Jan
1579,Strings in JavaScript | Web Development Tutorials #49,2020-01-26,414590,388,Jan
1580,"Variables, Data Types and Operators in JavaScript | Web Development Tutorials #48",2020-01-25,487886,301,Jan
1581,Arrays & Pointers Arithmetic in C++ | C++ Tutorials for Beginners #13,2020-01-24,983481,2170,Jan
1582,Pointers in C++ | C++ Tutorials for Beginners #12,2020-01-24,857541,752,Jan
1583,Writing in-browser JavaScript and Developer Console | Web Development Tutorials #47,2020-01-23,472049,253,Jan
1584,Break and Continue Statements in C++ | C++ Tutorials for Beginners #11,2020-01-23,563737,425,Jan
1585,Introduction to JavaScript for Frontend & Backend | Web Development Tutorials #46,2020-01-22,727040,868,Jan
1586,Using Media Queries with CSS Grid | Web Development Tutorials #45,2020-01-22,298306,566,Jan
1587,"For, While and do-while loops in C++ | C++ Tutorials for Beginners #10",2020-01-21,956402,5902,Jan
1588,CSS Grid: Creating Layouts Using Grid Template Area | Web Development Tutorials #44,2020-01-21,267851,371,Jan
1589,"C++ Control Structures, If Else and Switch-Case Statement | C++ Tutorials for Beginners #9",2020-01-21,842206,513,Jan
1590,CSS Grid: Autofit & MinMax | Web Development Tutorials #43,2020-01-21,251538,306,Jan
1591,"Constants, Manipulators & Operator Precedence | C++ Tutorials for Beginners #8",2020-01-20,750770,543,Jan
1592,CSS Grid: Spanning Multiple Rows and Columns in Grid | Web Development Tutorials #42,2020-01-20,276383,688,Jan
1593,CSS Grid: Creating Rows & Gaps in Grid | Web Development Tutorials #41,2020-01-19,274645,196,Jan
1594,C++ Reference Variables & Typecasting | C++ Tutorials for Beginners #7,2020-01-19,1003775,803,Jan
1595,CSS Grid: Introduction & Creating A Basic Grid | Web Development Tutorials #40,2020-01-18,435951,364,Jan
1596,C++ Header files & Operators | C++ Tutorials for Beginners #6,2020-01-18,1087896,830,Jan
1597,Creating Fully Responsive Website Project Using HTML & CSS  in Hindi | Web Development Tutorials #39,2020-01-17,2943219,3015,Jan
1598,CSS Tutorial: Transform property in CSS | Web Development Tutorials #38,2020-01-16,399647,512,Jan
1599,C++ Basic Input/Output & More | C++ Tutorials for Beginners #5,2020-01-15,1132852,700,Jan
1600,CSS Tutorial: Creating Transitions in CSS | Web Development Tutorials #37,2020-01-15,436232,480,Jan
1601,Variable Scope & Data Types in C++ in Hindi | C++ Tutorials for Beginners #4,2020-01-14,1555966,1325,Jan
1602,CSS Tutorial: Creating Animations & Keyframes | Web Development Tutorials #36,2020-01-14,603047,446,Jan
1603,Variables & Comments in C++ in Hindi | C++ Tutorials for Beginners #3,2020-01-13,1485830,1170,Jan
1604,CSS Tutorial: Variables & Custom Properties | Web Development Tutorials #35,2020-01-13,352390,364,Jan
1605,Basic Structure of a C++ Program | C++ Tutorials for Beginners #2,2020-01-12,2066463,2107,Jan
1606,CSS Tutorial: Box Shadow and Text Shadow | Web Development Tutorials #34,2020-01-12,410985,326,Jan
1607,"Introduction to C++, Installing VS Code, g++ & more | C++ Tutorials for Beginners #1",2020-01-11,5701948,14097,Jan
1608,CSS Tutorial: Before and After Pseudo Selectors | Web Development Tutorials #33,2020-01-11,632300,985,Jan
1609,CSS Tutorial: Attribute & nth child pseudo Selectors | Web Development Tutorials #32,2020-01-10,464829,446,Jan
1610,CSS Tutorial: More on CSS Selectors | Web Development Tutorials #31,2020-01-10,465924,493,Jan
1611,CSS Tutorial: Media Queries Explained | Web Development Tutorials #30,2020-01-09,785312,832,Jan
1612,"CSS Tutorial: em, rem, vh and vw units + Responsive design Explained | Web Development Tutorials #29",2020-01-09,754359,473,Jan
1613,CSS Flexbox Tutorial in Hindi | Web Development Tutorials #28,2020-01-08,1122359,903,Jan
1614,CSS Tutorial: Visibility & z-index Explained | Web Development Tutorials #27,2020-01-08,670416,398,Jan
1615,Project 1: Creating a Gym Website Using HTML5 & CSS3 | Web Development Tutorials #26,2020-01-07,2024677,3382,Jan
1616,"CSS Tutorial: Position absolute, relative, fixed and sticky in CSS | Web Development Tutorials #25",2020-01-07,999899,769,Jan
1617,CSS Tutorial: CSS Display Property | Web Development Tutorials #24,2020-01-06,931809,703,Jan
1618,CSS Tutorial: Creating a Navigation Menu | Web Development Tutorials #23,2020-01-06,1216826,732,Jan
1619,CSS Tutorial: Styling Links & Buttons | Web Development Tutorials #22,2020-01-05,842929,490,Jan
1620,CSS Tutorial: Float & Clear Explained | Web Development Tutorials #21,2020-01-05,1122863,988,Jan
1621,"CSS Tutorial: CSS Box Model, Margin and Padding | Web Development Tutorials #20",2020-01-04,1216742,889,Jan
1622,Best & Fastest Way to Design Beautiful Websites (Amazing Technique!),2020-01-04,219444,535,Jan
1623,CSS Tutorial: Borders and Backgrounds | Web Development Tutorials #19,2020-01-04,967807,763,Jan
1624,CSS Tutorial: Colors In CSS | Web Development Tutorials #18,2020-01-03,723948,321,Jan
1625,CSS Tutorial: Fonts In CSS | Web Development Tutorials #17,2020-01-03,911386,521,Jan
1626,CSS Tutorial: Using Chrome Developer Tools | Web Development Tutorials #16,2020-01-02,951016,756,Jan
1627,CSS Tutorial: Selectors in CSS | Web Development Tutorials #15,2020-01-02,1188190,743,Jan
1628,Best Programming Language to learn for jobs,2020-01-01,95689,642,Jan
1629,"CSS Tutorial: Inline, Internal & External CSS | Web Development Tutorials #14",2020-01-01,1200806,646,Jan
1630,CSS Tutorial: Introduction to CSS | Web Development Tutorials #13,2020-01-01,1124736,565,Jan
1631,HTML Tutorial: Semantic Tags in HTML| Web Development Tutorials #12,2019-12-31,977586,876,Dec
1632,HTML Tutorial: HTML Entities | Web Development Tutorials #11,2019-12-31,930768,736,Dec
1633,HTML Tutorial: Ids & Classes in HTML | Web Development Tutorials #10,2019-12-30,1188177,1280,Dec
1634,HTML Tutorial: Inline & Block Elements | Web Development Tutorials #9,2019-12-30,1191684,2922,Dec
1635,HTML Tutorial: Forms & Input Tags | Web Development Tutorials #8,2019-12-29,2035586,1738,Dec
1636,HTML Tutorial: Lists and Tables | Web Development Tutorials #7,2019-12-29,1575027,880,Dec
1637,HTML Tutorial: Img and Anchor tags | Web Development Tutorials #6,2019-12-28,2040869,1530,Dec
1638,Django 3 Blog: Creating Django template for Login & Logout | Python Django Tutorials In Hindi #89,2019-12-28,25368,88,Dec
1639,HTML Tutorial: Headings & Paragraphs | Web Development Tutorials #5,2019-12-27,1690984,1172,Dec
1640,"HTML Tutorial: Title, Script, Link & Meta Tags | Web Development Tutorials #4",2019-12-27,2029132,799,Dec
1641,HTML Tutorial: Basic Structure of a Website | Web Development Tutorials #3,2019-12-26,2376104,1230,Dec
1642,HTML Tutorial: Installing VS Code & Live Server | Web Development Tutorials #2,2019-12-25,3783412,3937,Dec
1643,Django 3 Blog: Login & Logout Endpoints | Python Django Tutorials In Hindi #88,2019-12-25,52309,68,Dec
1644,"Introduction to HTML, CSS, JavaScript & How websites work? | Web Development Tutorials #1",2019-12-25,7078078,15545,Dec
1645,Django 3 Blog: Validating SignUp Form | Python Django Tutorials In Hindi #87,2019-12-24,30850,131,Dec
1646,Django 3 Blog: Creating Users in Django | Python Django Tutorials In Hindi #86,2019-12-23,37715,86,Dec
1647,Django 3 Blog: Authentication & Authorization Tutorial | Python Django Tutorials In Hindi #85,2019-12-22,47684,74,Dec
1648,Django 3 Blog: Improving Search Functionality | Python Django Tutorials In Hindi #84,2019-12-21,18543,97,Dec
1649,Top 3 Worst Programming Languages to Learn,2019-12-16,44187,206,Dec
1650,Top 3 Web Frameworks to learn,2019-12-15,101426,410,Dec
1651,Three Must Learn Programming Languages,2019-12-14,48074,383,Dec
1652,Django 3 Blog: Creating Search Functionality | Python Django Tutorials In Hindi #83,2019-12-13,36652,72,Dec
1653,Web Scraping Tutorial using Python and BeautifulSoup in Hindi,2019-12-10,551545,947,Dec
1654,Django 3 Blog: Designing the BlogPost Page | Python Django Tutorials In Hindi #82,2019-12-09,14848,47,Dec
1655,Django 3 Blog: Creating Blog Model to Store Blog Posts | Python Django Tutorials In Hindi #81,2019-12-08,20318,42,Dec
1656,Django 3 Blog: Designing Blog Page & Displaying Blog Posts | Python Django Tutorials In Hindi #80,2019-12-07,17965,38,Dec
1657,Django Mesasges Framework: Showing Messages in Django blog | Python Django Tutorials In Hindi #79,2019-12-06,26956,55,Dec
1658,Django 3 Blog: Handling Post Request in a Django View | Python Django Tutorials In Hindi #78,2019-12-05,24133,78,Dec
1659,"Project 7: Creating a Calculator using HTML, CSS & JS | JavaScript Tutorial In Hindi #65",2019-12-05,343453,395,Dec
1660,"Django 3 Blog: Creating ""Contact Us"" Model | Python Django Tutorials In Hindi #77",2019-12-04,25438,37,Dec
1661,Django 3 Blog: Creating Migrations & Superusers | Python Django Tutorials In Hindi #76,2019-12-04,16341,34,Dec
1662,Installing Django 3 for our Django Blog | Python Django Tutorials In Hindi #75,2019-12-03,12945,37,Dec
1663,Django Blog: Adding HTML Templates | Python Django Tutorials In Hindi #74,2019-12-03,24406,49,Dec
1664,Django Blog: Creating Django Apps & Properly Managing Them | Python Django Tutorials In Hindi #73,2019-12-02,17274,44,Dec
1665,Django Blog: Project Setup & URLConfs | Python Django Tutorials In Hindi #72,2019-12-02,21307,56,Dec
1666,Creating A New Django Blog (Setup + Introduction) | Python Django Tutorials In Hindi #71,2019-12-01,26724,151,Dec
1667,Adding OnClick Listener to RecyclerView | Android Tutorials in Hindi #34,2019-12-01,79571,389,Dec
1668,Creating a RecyclerViewAdaper Class | Android Tutorials in Hindi #33,2019-12-01,48277,97,Dec
1669,Pushing Git Branches To Remote Repositories | Git Tutorials #19,2019-11-27,65235,512,Nov
1670,Windows vs Linux vs Mac for Programming?,2019-11-24,158655,1126,Nov
1671,How to Become a Web Developer? (Hindi),2019-11-21,188648,568,Nov
1672,Git Branching Workflow in Production | Git Tutorials #18,2019-11-10,68749,170,Nov
1673,Resolving Merge Conflicts (With Example) | Git Tutorials #17,2019-11-09,103707,155,Nov
1674,Branching & Merging a Production Grade Project | Git Tutorials #16,2019-11-08,65263,90,Nov
1675,Git: Creating & Switching Branches In Git | Git Tutorials #15,2019-11-03,70173,137,Nov
1676,Drag & Drop Elements with JavaScript and HTML | JavaScript Tutorial In Hindi #64,2019-11-01,83315,113,Nov
1677,Setting Alias In Git | Git Tutorials #14,2019-10-31,45172,76,Oct
1678,GitHub: Working with Remote Repositories | Git Tutorials #13,2019-10-30,99412,176,Oct
1679,Project 6: PostMan Clone - Creating a Get/Post Request Website | JavaScript Tutorial In Hindi #63,2019-10-29,69864,99,Oct
1680,Unstaging & Unmodifying Files In Git | Git Tutorials #12,2019-10-29,57258,111,Oct
1681,Git Log: Viewing & Changing Commits In Git | Git Tutorials #11,2019-10-28,72486,103,Oct
1682,Moving and Renaming Files In Git | Git Tutorials #10,2019-10-27,70596,89,Oct
1683,Git: Skipping The Staging Area | Git Tutorials #9,2019-10-26,62919,81,Oct
1684,Git Diff: Showing Changes Between Commits/Staging Area & Working Directory | Git Tutorials #8,2019-10-26,80897,71,Oct
1685,.gitignore: Ignoring Files in Git | Git Tutorials #7,2019-10-25,143220,122,Oct
1686,Git: File Status Lifecycle | Git Tutorials #6,2019-10-24,105362,111,Oct
1687,Cloning a Remote Git Repository from GitHub | Git Tutorials #5,2019-10-24,152058,118,Oct
1688,Tracking Our first Git Project | Git Tutorials #4,2019-10-23,167259,157,Oct
1689,Git: Three Stage Architecture | Git Tutorials #3,2019-10-23,169620,125,Oct
1690,Installing Git + Initial Setup? | Git Tutorials #2,2019-10-22,332052,345,Oct
1691,What is Git/GitHub & Why do we need it? | Git Tutorials #1,2019-10-22,514086,390,Oct
1692,Creating a Clock: Exercise 6 Solution | JavaScript Tutorial In Hindi #62,2019-10-21,29339,56,Oct
1693,RecyclerView in Android | Android Tutorials in Hindi #32,2019-10-20,86811,124,Oct
1694,SQLite Android CRUD: Adding ListView | Android Tutorials in Hindi #31,2019-10-20,27122,164,Oct
1695,JavaScript Wall Clock: Exercise 6 | JavaScript Tutorial In Hindi #61,2019-10-19,20412,67,Oct
1696,SQLite Android CRUD: Getting Count | Android Tutorials in Hindi #30,2019-10-18,17990,104,Oct
1697,SQLite Android CRUD: Deleting Records | Android Tutorials in Hindi #29,2019-10-18,18060,42,Oct
1698,SQLite Android CRUD: Updating Records | Android Tutorials in Hindi #28,2019-10-17,23676,40,Oct
1699,JavaScript Destructuring | JavaScript Tutorial In Hindi #60,2019-10-17,41140,80,Oct
1700,SQLite Android CRUD: Fetching all Contacts | Android Tutorials in Hindi #27,2019-10-16,31404,90,Oct
1701,JavaScript Symbols | JavaScript Tutorial In Hindi #59,2019-10-16,40166,48,Oct
1702,SQLite Android CRUD: Adding Contacts to the Database | Android Tutorials in Hindi #26,2019-10-15,44820,102,Oct
1703,JavaScript Sets | JavaScript Tutorial In Hindi #58,2019-10-15,37206,159,Oct
1704,SQLite Android CRUD: Implementing Database class | Android Tutorials in Hindi #25,2019-10-14,103374,96,Oct
1705,JavaScript Maps | JavaScript Tutorial In Hindi #57,2019-10-14,78433,132,Oct
1706,Using a Database in Android | Android Tutorials in Hindi #24,2019-10-13,43534,68,Oct
1707,For.. of Loop vs For.. in Loop (When to use which?) | JavaScript Tutorial In Hindi #56,2019-10-13,62571,319,Oct
1708,Shared Preferences: Saving data to Android device | Android Tutorials in Hindi #23,2019-10-12,64168,94,Oct
1709,Parsing Nested JSON Arrays & Objects | Android Tutorials in Hindi #22,2019-10-12,35676,77,Oct
1710,Android Exercise 3: Creating a User Display App | Android Tutorials in Hindi #21,2019-10-11,25030,60,Oct
1711,Multiplication Tables App on Seekbar Change: Exercise 2: Solution | Android Tutorials in Hindi #20,2019-10-11,31034,81,Oct
1712,Retrieve & Parse JSON Data from Web URL in Android | Android Tutorials in Hindi #19,2019-10-10,75640,129,Oct
1713,Adding Volley Library dependency & Fake JSON API | Android Tutorials in Hindi #18,2019-10-10,59977,65,Oct
1714,What is an API & how to use API in Android | Android Tutorials in Hindi #17,2019-10-09,130506,138,Oct
1715,Performing Tasks in Background in Android | Android Tutorials in Hindi #16,2019-10-09,43344,100,Oct
1716,"CountDownTimer, Runnable & Handler in Android | Android Tutorials in Hindi #15",2019-10-08,39352,82,Oct
1717,Multiplication Tables Application Project In Android | Android Tutorials in Hindi #14,2019-10-08,29192,47,Oct
1718,Laptop Buying Guide: Which Laptop Should You Buy?,2019-10-07,161660,699,Oct
1719,Android ListViews & Array Adapters | Android Tutorials in Hindi #13,2019-10-06,77989,111,Oct
1720,Dynamic Photo Frame Application In Android Exercise 1: Solution | Android Tutorials in Hindi #12,2019-10-05,56989,138,Oct
1721,Android SeekBar & its Methods | Android Tutorials in Hindi #11,2019-10-05,49150,223,Oct
1722,MediaPlayer & Handling Audio in Android | Android Tutorials in Hindi #10,2019-10-04,58421,127,Oct
1723,Embedding Video with media controls in Android | Android Tutorials in Hindi #9,2019-10-03,53979,115,Oct
1724,Creating a Navigation Drawer App with Hamburger Icon In Android | Android Tutorials in Hindi #8,2019-10-02,111336,218,Oct
1725,Creating a Multi Screen Android  Application | Android Tutorials in Hindi #7,2019-09-30,171388,343,Sep
1726,Creating Photo Frame Application In Android: Exercise 1 | Android Tutorials in Hindi #6,2019-09-27,85032,297,Sep
1727,Project 1: Tic Tac Toe Game Android Game Development | Android Tutorials in Hindi #5,2019-09-26,380092,1044,Sep
